id,year,dsb
dsb_fineweb_mono_2026,2026,W 16. stolěśu jo nastała południska pśedhala z gotiskim štaflowanym pókóńcom.
dsb_fineweb_mono_2026,2026,Pachany zwónowy torm z 18. stolěśa jo se w amtowem casu Jana Bjedricha Fryca pó ca.
dsb_fineweb_mono_2026,2026,50 lětach dla rozpadowatosći zasej se wótwarił.
dsb_fineweb_mono_2026,2026,Nadpadujuce detaile cerkwje stej prog zamurjonego žeńskecego zachoda na południskem boku a “Serbske wrota ” na pódpołnocnem boku.
dsb_fineweb_mono_2026,2026,"Wustajeńca cesći z tekstom, wobrazom a zukom žywjenje a statkowanje gołkojskego fararja, spisowaśela a demografa Jana Bjedricha Fryca (20.9."
dsb_fineweb_mono_2026,2026,Jo pśełožył ako prědny Stary testament do dolnoserbskeje rěcy a jo dał jen zwětšego na swóje kosty śišćaś.
dsb_fineweb_mono_2026,2026,Dalej namakajomy we wustajeńcy portrety wažnych rownikow.
dsb_fineweb_mono_2026,2026,Serbskorěcny originalny kamjeń na row fararja Fryca stoj we wustajeńskej rumnosći.
dsb_fineweb_mono_2026,2026,W cerkwi informěrujotej drjewjanej tofli pód pšaweju emporu wó stawiznach Serbow.
dsb_fineweb_mono_2026,2026,"""Źěkowano Tebje znajom wšykno;"
dsb_fineweb_mono_2026,2026,"drogotne a rědne wěcy, kenž njamóžoš kupiś z pjenjezami"
dsb_fineweb_mono_2026,2026,Ty sy mě spiwała pěsni stareje mudrosći
dsb_fineweb_mono_2026,2026,Ty sy z njewidobneju nitku do mójeje wutšoby zašyła
dsb_fineweb_mono_2026,2026,lubosć k tradiciji
dsb_fineweb_mono_2026,2026,Ty sy – ako twóje źiśiźiśi – starym nałogam domoj kazała a je woplěwała
dsb_fineweb_mono_2026,2026,A ty sy je mě pśidała ako pśewóźowarjow mójich wšednych graśow
dsb_fineweb_mono_2026,2026,Twójej włožnej ruce stej wiłej jatšowne makowe pjacywa
dsb_fineweb_mono_2026,2026,"Tej ruce stej mě hajckałej, gaž som była chóra, a mě wucyłej girlandy plasć"
dsb_fineweb_mono_2026,2026,z wónjatego płonjaka
dsb_fineweb_mono_2026,2026,pśi rěce
dsb_fineweb_mono_2026,2026,Su se zminuli
dsb_fineweb_mono_2026,2026,Ako Ty njezjapki z mójogo žywjenja sy wótejšła
dsb_fineweb_mono_2026,2026,"Ty sy była jadnučka, kenž jo wěźeła, cogodla som płakała a cogodla som se smjała"
dsb_fineweb_mono_2026,2026,"A ako sy móje włose wuplatła, sy mě pśišepnuła"
dsb_fineweb_mono_2026,2026,až buźomej pśecej gromaźe!
dsb_fineweb_mono_2026,2026,Ty a ja.
dsb_fineweb_mono_2026,2026,Mej.
dsb_fineweb_mono_2026,2026,"Ty sy mě pokazała, kak popjelowe kulki słoźe"
dsb_fineweb_mono_2026,2026,A kak wuglědaju kósćiwadło a kšawnik
dsb_fineweb_mono_2026,2026,Z Tobu som zmakała jelenje a sarnje
dsb_fineweb_mono_2026,2026,Wóni su gryzali kał z našogo póla
dsb_fineweb_mono_2026,2026,a Ty sy jim dała mězgowate łopjena rypaś.
dsb_fineweb_mono_2026,2026,Žednje wěcej njebudu sejźeś na zofje w Twójej kuchni
dsb_fineweb_mono_2026,2026,"A njebudu groniś: Wulicuj mě něco, luba Starka!"
dsb_fineweb_mono_2026,2026,Jano zabijanje kokota jo wót 16. stolěśa ako kjarmušny a žnjowny nałog dopokazane.
dsb_fineweb_mono_2026,2026,Toś te » priwatne « kjarmuše su měli swój póchad drje w casu francojskego wobsajźenja wót 1806 do 1814.
dsb_fineweb_mono_2026,2026,"Tej pótom kněžecej pšuskej wušnosći w Póryńskej jo było toś to » liberalne cynjenje a wóstajenje « kjarmušow špjeńc we wócyma, togodla jo wopytała dwórskim kjarmušam (mimo wjelikego wuspěcha) zadoraś."
dsb_fineweb_mono_2026,2026,"Napśeśiwo tym wšuźi wótměwanym stśělcowym swěźenjam, kótarež su byli w zmysle wušnosći a na kótarež jo był dla wusokich zastupnych pjenjez jadnorym luźam pśistup zadorany, su se mógali na dwórowych kjarmušach teke jadnore źěłaśerje, burja, małe wikowarje, najamniki a rucnikarje wobźěliś."
dsb_fineweb_mono_2026,2026,Toś ta » drastwa źěłaśerjow « jo słužyła ako jasne wótgranicowanje ku swěźeńskim drastwam a drogim uniformam stśělcowych gildow.
dsb_fineweb_mono_2026,2026,we wichorach 20. stolěśa
dsb_fineweb_mono_2026,2026,» Naprědk!
dsb_fineweb_mono_2026,2026,Bog se znajo k wěrnem źěłu.
dsb_fineweb_mono_2026,2026,"(Bogumił Šwjela, w swójom"
dsb_fineweb_mono_2026,2026,dnjowniku) 1
dsb_fineweb_mono_2026,2026,"W jogo statkowanju ako serbski procowaŕ a faraŕ, ale teke w priwatnem familijowem žywjenju su se pokazali wšykne naźeje, konflikty a katastrofy, kenž su wažne byli za serbski lud w prědnej połojcy zajźonego stolěśa."
dsb_fineweb_mono_2026,2026,"Ako syn serbskego kantora a casnikarja Kita Šwjele (1836 – 1922) jo se južo ako student angažěrował w młodoserbskem gibanju, kótarež jo nastało ku kóńcoju 19. stolěśa, gromaźe ze swójim pśijaśelom Wylemom Nowym (1870 – 1933)."
dsb_fineweb_mono_2026,2026,"Wónej stej załožyłej zwězk serbskich študańcow a zorganizěrowałej dolnoserbske schadowanki, aby zmócniłej zacuśe sebjegódnosći Serbow."
dsb_fineweb_mono_2026,2026,"Nastajenje Šwjele, až serbskosć jo wobogaśenje a njejo nic, za což se ma sromaś, jo se śěgnuło ako cerwjena nitka pśez jogo procowanje we wósadach a jo wiźeś ako jogo wótkazaństwo."
dsb_fineweb_mono_2026,2026,"Wuznamne su jogo pśinoski ako rěcywědnik, wudawaŕ casopisow a casnikow a ako iniciator załoženja Domowiny."
dsb_fineweb_mono_2026,2026,Jogo wósebny zajm jo se wusměrił na rane słowjańske stawizny jogo domownje.
dsb_fineweb_mono_2026,2026,"» Žycym sebje, až toś ten nowy nakład wěcej bergarjow pógnujo, se zajmowaś a angažěrowaś za stawizny swójeje domownje abo jsy «, jo wón gronił pó drugem wudaśu knigłow."
dsb_fineweb_mono_2026,2026,Na spómóžne zwiski do Českeje a do Łužyce jo se teke pokazało.
dsb_fineweb_mono_2026,2026,Prědne pšašanja mjazy tamnymi wobydlarjami su wunjasli pśigłosowanje.
dsb_fineweb_mono_2026,2026,Wejsanarje by swěźeń pódpěrowali.
dsb_fineweb_mono_2026,2026,» Darjona wěda – derbstwo Bogumiła Šwjele «
dsb_fineweb_mono_2026,2026,Co móžoš sebje wěcej žycyś za wótwórjenje wustajeńce 1.12. w Serbskem muzeju w Chóśebuzu?
dsb_fineweb_mono_2026,2026,"Dariśel jo woblutował, až jogo syn njama zajm na stawiznach familije."
dsb_fineweb_mono_2026,2026,"Togodla jo wón se rozsuźił, daś wažne a wědomnostnje drogotne dokumenty do muzeja, aby se njezgubili a njeznicyli."
dsb_fineweb_mono_2026,2026,Pó oficielnem źělu su se gósći mógali wobšyrnu wustajeńcu woglědaś a zajmne rozgrona wjasć.
dsb_fineweb_mono_2026,2026,Spócetk łapanja kokota a gusecego rejtowanja
dsb_fineweb_mono_2026,2026,"Wóno wopisujo pak skerjej měrne dakotanje, kótarež wšykne kokošy słyšaś daju."
dsb_fineweb_mono_2026,2026,Mimo togo jo słowo za kokota teke w drugich rěcach pódobne na dolnoserbski kokot.
dsb_fineweb_mono_2026,2026,"Pó mójom měnjenju jadna se skerjej wó kopicu póžyconkow, kótarychž zaspomliwy zuk jo powědarjow pśeznanił."
dsb_fineweb_mono_2026,2026,"Toś ten nosy se nejpjerwjej w pisane wupyšnjonych nosankach a wejsanarje rejuju chylku wokoło tych nosankow, ako by wóni byli jano dalšny rejowaŕ."
dsb_fineweb_mono_2026,2026,Wjele wejsanarjow jo sebje woblico z běłeju substancu – nejskerjej mineralneju pastu (?
dsb_fineweb_mono_2026,2026,Někotare su se teke nadrowe pase z płodami (jabłuka?
dsb_fineweb_mono_2026,2026,Rejtarje wobkružyju něnto w kupce wěcej razow nosanki a pśi tom jich dujaŕska kapała muzikaliski pśewóźujo.
dsb_fineweb_mono_2026,2026,"W drugich lětach su rejtarje pśi tom dobru » njeźelsku » drastwu – woblak, krawatu, atd."
dsb_fineweb_mono_2026,2026,"– nosyli a wótergi take něco ako » wobaleńc «, kótaryž jo wobstojał z pisanych plastikowych flašow."
dsb_fineweb_mono_2026,2026,"Snaź dej taki » wobaleńc « pśedstajiś ptaškowe pjerka, ale bóžko njejo mógał awtor do tych měst žrědło namakaś, kótarež by mógało wujasniś toś tu wónaku drastwu."
dsb_fineweb_mono_2026,2026,"Pśed tym stej byłej wobej kluba w jadnom klubje zjadnośonej, dla togo se wobej na pózdatne lěto załoženja 1598 pówołajotej (k tomu wěcej dołojce w kapitelu » Póchad łapanja kokota a gusecego rejtowanja «)."
dsb_fineweb_mono_2026,2026,Ale na wšych zarědowa
dsb_fineweb_mono_2026,2026,Slědujuca lisćina jo dopołna lisćina relacijow.
dsb_fineweb_mono_2026,2026,jo rowny
dsb_fineweb_mono_2026,2026,Zasajźujo znamuško rownosći (=) z dwěma zastupujucyma symboloma.
dsb_fineweb_mono_2026,2026,Móžośo teke direktnje <?
dsb_fineweb_mono_2026,2026,> do wokna Pśikaze zapódaś.
dsb_fineweb_mono_2026,2026,njejo rowny
dsb_fineweb_mono_2026,2026,Móžośo teke <?
dsb_fineweb_mono_2026,2026,jo identiski
dsb_fineweb_mono_2026,2026,Zasajźujo znamuško za relaciju identiski (kongruentny) z dwěma zastupujucyma symboloma.
dsb_fineweb_mono_2026,2026,jo ortogonalny k
dsb_fineweb_mono_2026,2026,Zasajźujo znamuško za relaciju ortogonalny (pšawokutny) z dwěma zastupujucyma symboloma.
dsb_fineweb_mono_2026,2026,njeźěli
dsb_fineweb_mono_2026,2026,Toś ten symbol znamuško njeźěli zasajźujo.
dsb_fineweb_mono_2026,2026,. Móžośo teke <?
dsb_fineweb_mono_2026,2026,jo mjeńšy ako
dsb_fineweb_mono_2026,2026,Zasajźujo relaciju mjeńšy ako.
dsb_fineweb_mono_2026,2026,> abo <?
dsb_fineweb_mono_2026,2026,jo wětšy ako
dsb_fineweb_mono_2026,2026,Zasajźujo relaciju wětšy ako.
dsb_fineweb_mono_2026,2026,jo pśibližnje rowny
dsb_fineweb_mono_2026,2026,Zasajźujo relaciju pśibližnje rowna z dwěma zastupujucyma symboloma.
dsb_fineweb_mono_2026,2026,paralelny k
dsb_fineweb_mono_2026,2026,Zasajźujo relaciju paralelny k z dwěma zastupujucyma symboloma.
dsb_fineweb_mono_2026,2026,mjeńšy ako abo rowny (nakósny)
dsb_fineweb_mono_2026,2026,Zasajźujo relaciju mjeńšy ako abo rowny z dwěma zastupujucyma symboloma.
dsb_fineweb_mono_2026,2026,wětšy ako abo rowny (nakósny)
dsb_fineweb_mono_2026,2026,Zasajźujo relaciju wětšy ako abo rowny z dwěma zastupujucyma symboloma.
dsb_fineweb_mono_2026,2026,pódobny na abo rowny
dsb_fineweb_mono_2026,2026,Zasajźujo relaciju pódobny na abo rowny z dwěma zastupujucyma symboloma.
dsb_fineweb_mono_2026,2026,proporcionalny k
dsb_fineweb_mono_2026,2026,Zasajźujo relaciju proporcionalny k z dwěma zastupujucyma symboloma.
dsb_fineweb_mono_2026,2026,> prop <?
dsb_fineweb_mono_2026,2026,mjeńšy ako abo rowny
dsb_fineweb_mono_2026,2026,pódobny na
dsb_fineweb_mono_2026,2026,Zasajźujo relaciju pódobny na z dwěma zastupujucyma symboloma.
dsb_fineweb_mono_2026,2026,Zasajźujo relaciju k z dwěma zastupujucyma symboloma.
dsb_fineweb_mono_2026,2026,> k <?
dsb_fineweb_mono_2026,2026,dwójna šypka nalěwo
dsb_fineweb_mono_2026,2026,Zasajźujo logisku relaciju dwójnu šypku nalěwo.
dsb_fineweb_mono_2026,2026,dwójna šypka nalěwo a napšawo
dsb_fineweb_mono_2026,2026,Zasajźujo logisku relaciju dwójna šypka nalěwo a napšawo z dwěma operatoroma.
dsb_fineweb_mono_2026,2026,dwójna šypka napšawo
dsb_fineweb_mono_2026,2026,Zasajźujo logiski operator dwójna šypka napšawo z dwěma zastupujucyma symboloma.
dsb_fineweb_mono_2026,2026,pśedejźo
dsb_fineweb_mono_2026,2026,Zasajźujo logiski operator pśedejźo z dwěma zastupujucyma symboloma.
dsb_fineweb_mono_2026,2026,slědujo
dsb_fineweb_mono_2026,2026,Zasajźujo logiski operator slědujo z dwěma zastupujucyma symboloma.
dsb_fineweb_mono_2026,2026,njepśedejźo
dsb_fineweb_mono_2026,2026,Zasajźujo logiski operator njepśedejźo z dwěma zastupujucyma symboloma.
dsb_fineweb_mono_2026,2026,njeslědujo
dsb_fineweb_mono_2026,2026,Zasajźujo logiski operator njeslědujo z dwěma zastupujucyma symboloma.
dsb_fineweb_mono_2026,2026,pśedejźo abo rowny
dsb_fineweb_mono_2026,2026,Zasajźujo logiski operator pśedejźo abo rowny z dwěma zastupujucyma symboloma.
dsb_fineweb_mono_2026,2026,slědujo abo rowny
dsb_fineweb_mono_2026,2026,Zasajźujo logiski operator slědujo abo rowny z dwěma zastupujucyma symboloma.
dsb_fineweb_mono_2026,2026,pśedejźo abo ekwiwalentny
dsb_fineweb_mono_2026,2026,Zasajźujo logiski operator pśedejźo abo ekwiwalentny z dwěma zastupujucyma symboloma.
dsb_fineweb_mono_2026,2026,slědujo abo ekwiwalentny
dsb_fineweb_mono_2026,2026,Zasajźujo logiski operator slědujo abo ekwiwalentny z dwěma zastupujucyma symboloma.
dsb_fineweb_mono_2026,2026,"Aby relaciju wjele wětšy ako z dwěma zastupujucyma symboloma napórał, zapódajśo <?"
dsb_fineweb_mono_2026,2026,> abo > > do wokna Pśikaze.
dsb_fineweb_mono_2026,2026,"Relacija jo definěrowany ako z dwěma zastupujucyma symboloma se zasajźujo, gaž <?"
dsb_fineweb_mono_2026,2026,> zapódawaśo.
dsb_fineweb_mono_2026,2026,> do wokna Pśikaze zapódawaśo.
dsb_fineweb_mono_2026,2026,Pśikaz <?
dsb_fineweb_mono_2026,2026,"To pśedewšym pón płaśi, jolic z gódnotami město zastupujucych symbolow źěłaśo."
dsb_fineweb_mono_2026,2026,"""Koncept pśichoda za serbske kubłanje dej se naźěłaś"
dsb_fineweb_mono_2026,2026,Teke Jan Nuk jo kreslił skeptiski wobraz.
dsb_fineweb_mono_2026,2026,Dalšne impulsowe pśinoski su slědowali.
dsb_fineweb_mono_2026,2026,"Pśi tom deje se zapśimjeś naraźenja z pśedlažecych studijow, wobglědowaś kubłańske struktury pla europejskich susedow a zapśimjeś aktiwne sobuźěło serbskeje bergaŕskeje pśirady, a wšake warianty naźěłaś, aby serbske zastupniki na wěźe bazěrujuce rozsudy pśichoda twórili."
dsb_fineweb_mono_2026,2026,"""Definěrujo, kak se maju zwiski z datowymi žrědłami zgromaźiś."
dsb_fineweb_mono_2026,2026,"Móžnosć Zwiski wam zmóžnja póstajiś, až se zwiski, kótarež wěcej njejsu trjebne, ned njelašuju, ale za wěsty cas wobchowaju."
dsb_fineweb_mono_2026,2026,"Jolic se nowy zwisk z datowym žrědłom w toś tom casu trjeba, dajo se lichy zwisk za toś ten zaměr wužywaś."
dsb_fineweb_mono_2026,2026,"Pódawa, lěc se wubrane zwiski wobchowaju."
dsb_fineweb_mono_2026,2026,Pokazujo lisćinu definěrowanych gónjakow a zwiskowych datow.
dsb_fineweb_mono_2026,2026,Tuchylu wubrany gónjak se pód lisćinu pokazujo.
dsb_fineweb_mono_2026,2026,"Wubjeŕśo gónjak z lisćiny a markěrujśo kontrolny kašćik Wobchowanje za toś ten gónjak zmóžniś, aby jogo zwisk wobchował."
dsb_fineweb_mono_2026,2026,"Definěrujo cas w sekundach, pó kótaremž se wobchowany zwisk pśipušća."
dsb_fineweb_mono_2026,2026,Cas móžo mjazy 30 a 600 sekundami byś.
dsb_fineweb_mono_2026,2026,"""Wuzwólenje běžy"
dsb_fineweb_mono_2026,2026,"Ako se pla listoweje wólby cyni, dostanu wóni wólbny wopismo, głosowański cedlik a wobalki za slědkpósłanje."
dsb_fineweb_mono_2026,2026,Pšašanja mógu se direktnje na wuzwóleński wuběrk stajaś:
dsb_fineweb_mono_2026,2026,Kóńc wuzwóleńskego casa jo dnja 03.11.2018 w 10 góźinach (dochad posty).
dsb_fineweb_mono_2026,2026,"""Mólowanje jatšownych jajkow jo woblubowana a lubowana serbska tradicija."
dsb_fineweb_mono_2026,2026,W drugem źělu wustajeńce spěchujomy młodych wuměłcowkow a wuměłcow a prezentěrujomy jich mólbow!
dsb_fineweb_mono_2026,2026,Wótwórjenje wustajeńce wótmějo se dnja 29. februara 2024
dsb_fineweb_mono_2026,2026,zeger šesćich wótpołdnja.
dsb_fineweb_mono_2026,2026,Pśecej wót zeger 14 – 17 móžośo jogo we wósebnej wustajeńcy zmakaś a jomu pśi pyšnjenju jatšownych jajkow pśiglědowaś.
dsb_fineweb_mono_2026,2026,"Zarědowanje buźo srjodu, dnja 17.4.2024 wjacor zeger šesćich"
dsb_fineweb_mono_2026,2026,w Serbskem muzeju w Chóśebuzu.
dsb_fineweb_mono_2026,2026,Z 15 lětami jo pśišeł do Małego Wjelkowa a wuknuł na šejca.
dsb_fineweb_mono_2026,2026,Tam jo pśistupił Bratšojskej wósaźe.
dsb_fineweb_mono_2026,2026,"W lěśe 1869 jo se wusednuł do Małego Wjelkowa, źož jo w lěśe 1875 zemrěł."
dsb_fineweb_mono_2026,2026,W lěśe 1855 jo se jogo drogowański dnjownik wózjawił a engelska kralowka jo jomu za wósebne zasłužby pósćiła „Arktisku medalju ”.
dsb_fineweb_mono_2026,2026,Pózdźej bu skóro doceła zabyty.
dsb_fineweb_mono_2026,2026,W swójej górnołužyskej domowni jo se tam a zas wobspomnjeł w knigłach a casopisach.
dsb_fineweb_mono_2026,2026,"""Symbolowa rědka Rědy cesto wužyte funkcije wopśimujo."
dsb_fineweb_mono_2026,2026,Pówětšujo měritko pokazanja formule wó 25%.
dsb_fineweb_mono_2026,2026,Pómjeńšujo měritko pokazanja formule wó 25%.
dsb_fineweb_mono_2026,2026,"Pokazujo cełu formulu w maksimalnej móžnej wjelikosći, aby se wšykne elementy zapśimowali."
dsb_fineweb_mono_2026,2026,Toś ten pśikaz formulu w dokumentowem woknje aktualizěrujo.
dsb_fineweb_mono_2026,2026,"Awtomatiska korektura jo pórěźiła waš tekst, aby se někotare prozne znamjenja, kótarež sćo zapódał, něnto na jadnotliwe prozne znamjenja reducěrowali."
dsb_fineweb_mono_2026,2026,Wubjeŕśo Rědy – Awtomatiska korektura – Nastajenja awtomatiskeje korektury … – rejtarik: Nastajenja.
dsb_fineweb_mono_2026,2026,"W Nimskej bydle styri pśipóznate awtochtone, narodne mjeńšyny a ludowe kupki: dańska mjeńšyna, friziska ludowa kupka, nimske Sinti a Romy a Łužyske Serby."
dsb_fineweb_mono_2026,2026,Mjeńšynowa rada a mjeńšynowy sekretariat zastupujotej zgromadne zajmy toś tych styrich mjeńšynow napśeśiwo politice a zjawnosći.
dsb_fineweb_mono_2026,2026,Mjeńšynowy sekretariat jo se w l. 2005 w Barlinju załožył.
dsb_fineweb_mono_2026,2026,"Wón pśewzejo sekretariatnu funkciju za mjeńšynowu radu w swójom wšednem źěle a jo jogo zwězowańske městno, k Zwězkowemu sejmoju, zwězkowemu kněžaŕstwoju, Zwězkowej raźe ako teke Europskej raźe."
dsb_fineweb_mono_2026,2026,"Dalej informěrujo mjeńšynowy sekretariat zjawnosć, institucije a politiku wó styrich awtochtonych narodnych mjeńšynach a ludowych kupkach Nimskeje a jich aktualnych nastupnosćach."
dsb_fineweb_mono_2026,2026,"Mjeńšynowa rada zastupujo zgromadne politiske zajmy styrich awtochtonych narodnych mjeńšynow a ludowych kupkow Nimskeje napśeśiwo zwězkowemu kněžaŕstwoju, Zwězkowemu sejmoju a Zwězkowej raźe."
dsb_fineweb_mono_2026,2026,We wšednem źěle pódpěrujo se mjeńšynowa rada wót mjeńšynowego sekretariata w Barlinju.
dsb_fineweb_mono_2026,2026,Śěžyšći pśi źiwanju na zajmy styrich pśipóznatych mjeńšynow stej zawěsćenje wobstawnego politiskego zastupnistwa a pśesajźenje płaśecych mjeńšynowopšawniskich šćitnych zawězkow w Nimskej.
dsb_fineweb_mono_2026,2026,Rowno tak dej aktiwne informaciske a zjawnostne źěło luźi sensibilizěrowaś za nastupnosći mjeńšynow.
dsb_fineweb_mono_2026,2026,Aktualne śěžyšća mjeńšynowego źěła namakajośo how.
dsb_fineweb_mono_2026,2026,Za šćit narodnych mjeńšynow eksistěrujo wjele mjazynarodnych dogronow ako teke narodnych pśedpisow.
dsb_fineweb_mono_2026,2026,"W nimskem, europejskem, ale teke mjazynarodnem pšawje su pśedpise, kenž šćitaju wšykne w Nimskej žywe narodne mjeńšyny a ludowe kupki a jich rěcy ako teke regionalnu rěc dolnonimšćinu w jadnakej měrje."
dsb_fineweb_mono_2026,2026,Toś te powšykne rědowanja njerozeznawaju se pó jadnotliwych kupkach.
dsb_fineweb_mono_2026,2026,"""šulske partnaŕstwa"
dsb_fineweb_mono_2026,2026,Co ga to wóznamjenijo?
dsb_fineweb_mono_2026,2026,"My bydlimy w gósćeńskich familijach, aby malsnjejše nazgónili druge nałogi a pócynki."
dsb_fineweb_mono_2026,2026,Kužda wuměna stoj pód hynakšeju temu.
dsb_fineweb_mono_2026,2026,"Raz su to lětne case a jich nałogi, pón mystiske bytosći, naše šulske systemy abo wšakorake pówołanja."
dsb_fineweb_mono_2026,2026,Na kuždy part su gromadne kulturne a sportojske zarědowanja pódla.
dsb_fineweb_mono_2026,2026,"Wšojadno kótary program absolwěrujomy, nazgónijomy hynakšu kulturu a móžomy nowych pśijaśelow póznaś."
dsb_fineweb_mono_2026,2026,Na 10. serbski njeźelski koncert rbb pśepšosyjomy Was wutšobnje za 11. maj 2014 do Dešna a na 20. rbb-koncert z młodymi wuměłcami za 09.11.2014 do Chóśebuskego konserwatoriuma.
dsb_fineweb_mono_2026,2026,Na tradicionalny koncert serbskeje muziki z młodymi wuměłcami jo rbb zasej pśepšosył.
dsb_fineweb_mono_2026,2026,10. serbski njeźelski koncert jo był dožywiś 11. maj 2014 w Dešnje.
dsb_fineweb_mono_2026,2026,Na 20. koncert z młodymi wuměłcami kažomy Wam za 09.11.2014.
dsb_fineweb_mono_2026,2026,Wjacorne kurse češćiny
dsb_fineweb_mono_2026,2026,AKTUALNE: Stipendiumy za mjasecny kurs češćiny w Českej
dsb_fineweb_mono_2026,2026,• wót 28.7. do 25.8.2017 na Karlowej uniwersiśe w Praze (4 tyźenje)
dsb_fineweb_mono_2026,2026,"Gaž maśo zajm, pósćelśo wupołnjone pśizjawjeński formular (pšosym jano toś ten wužywaś!"
dsb_fineweb_mono_2026,2026,"Glědajuce na wobgraniconu licbu k dispoziciji stojecych stipendiumow rozsuźijo RCW, komu se pšosba pśizwólijo."
dsb_fineweb_mono_2026,2026,RCW pósćelo wubrane pśizjawjenja na wótpowědnu zagronitu instancu Českeje republiki dalej a pórucyjo njepśizwólonych zajmcow ako narownańskich kandidatow.
dsb_fineweb_mono_2026,2026,"Gaž maśo pšašanja, zazwóńśo na nas!"
dsb_fineweb_mono_2026,2026,AKTUALNE: Stipendiumy za studium w Českej
dsb_fineweb_mono_2026,2026,RCW pósrědnijo pódłožki a pórucenje wótpowědujucym zagronitym instancam.
dsb_fineweb_mono_2026,2026,we
dsb_fineweb_mono_2026,2026,"Ako jo wokoło rožka leśeł, jo pózmakał tam lawa, ako se tam pórał."
dsb_fineweb_mono_2026,2026,Stśěžyk njejo se pak bójał.
dsb_fineweb_mono_2026,2026,"„Co sy pytał pśi mójom domu,“ jo gronił, „a móje źiśetka tak wutšašył?"
dsb_fineweb_mono_2026,2026,Law pak se zewšym wó to starał njejo a jo šeł dalej.
dsb_fineweb_mono_2026,2026,"Na to jo toś ten mały, zwažny kjarlik hyšći wěcej šćokał."
dsb_fineweb_mono_2026,2026,„Nic njejsy
dsb_fineweb_mono_2026,2026,"tam zgubił, to śi gronim!"
dsb_fineweb_mono_2026,2026,"A jolic, až hyšći raz tamkor pśiźoš, “jo gronił,"
dsb_fineweb_mono_2026,2026,„móžoš něco dožywiś!
dsb_fineweb_mono_2026,2026,"„Tak, źiśetka,“ jo wón gronił, „tomu pak som nadawał."
dsb_fineweb_mono_2026,2026,Wón wěcej njepśiźo.
dsb_fineweb_mono_2026,2026,"Kriminalita w Chóśebuzu jo w slědnych lětach někak ta samska wóstała, glědajucy na licby njestatkow a złoźejstwow."
dsb_fineweb_mono_2026,2026,Bóžko pak pśecej wěcej awtow kšadnu.
dsb_fineweb_mono_2026,2026,"W lěśe 2016 jo se to stało 206 raz, a wušej togo su se złoźeje 301 raz zadobyli z namócu do awtow, aby wukšadnuli drogotny techniski rěd a druge wěcy z awtow."
dsb_fineweb_mono_2026,2026,"Teke pśecej wěcej kólasow w měsće kšadnu, to wucynijo pśisamem 30% wšych kšadnjenjow."
dsb_fineweb_mono_2026,2026,Jadnu nowosć jo chóśebuska policajska „šefowka“ teke pśipowěźeła.
dsb_fineweb_mono_2026,2026,"Policaja, ako kontrolujo awta a motorske na drogach, jo dostała nowu modernu techniku."
dsb_fineweb_mono_2026,2026,"Z njeju mógu te, ako deje štrofu płaśiś, to ned cyniś ze swójeju bankoweju kórtu."
dsb_fineweb_mono_2026,2026,"Teke 12. mjazynarodny folklorny festiwal """" Łužyca """" jo gastěrował w Dolnej Łužycy: w Hochozy. rbb jo był zasej medijowy partnaŕ."
dsb_fineweb_mono_2026,2026,"""Witaj-horty (jich dajo wu nas styri) cesto njestoje we srjejźi, gaž to grono źo wó kubłanju."
dsb_fineweb_mono_2026,2026,"Góźba dosć za Serbski muzej w Chóśebuzu, se tej temje pśiwobrośiś a pšosyś na „Serbske blido“ pód motom „Witaj pó šuli!"
dsb_fineweb_mono_2026,2026,Kak se serbska rěc we hortach nałožujo “.
dsb_fineweb_mono_2026,2026,"Hort, to njejo źiśownja."
dsb_fineweb_mono_2026,2026,"“W źiśownjach maju wěcej casa, domacne nadawki njejsu, a źiśi njepśidu mucne wót šule."
dsb_fineweb_mono_2026,2026,„We hortach njamóžoš planowaś wjeliki program.
dsb_fineweb_mono_2026,2026,"Gaž hort se zachopijo, cynje nejžpjerwjej swóje domacne nadawki."
dsb_fineweb_mono_2026,2026,"W Žylowje muse akle gnaś do horta, wón jo někak 1 km daloko pšec wót šule."
dsb_fineweb_mono_2026,2026,"A gaž wše winowatosći su wótbyte, muse (a deje) źiśi wótpócywaś a kśě graś."
dsb_fineweb_mono_2026,2026,"Naju źěk słuša wšyknym, kenž su nas dotychměst južo z fotowym materialom a informacijami zastarali."
dsb_fineweb_mono_2026,2026,Žycymej Wam dobre spódobanje pśi cytanju (lazowanju).
dsb_fineweb_mono_2026,2026,Co jo se pólěpšyło?
dsb_fineweb_mono_2026,2026,- Pólěpšona rědowa kšoma
dsb_fineweb_mono_2026,2026,Pólěpšona rědowa kšoma wólažcujo wobźěłowanje nastawkow.
dsb_fineweb_mono_2026,2026,"Nowe a pólěpšone wobrazowe symbole wujasnjuju lěpjej, kótaru akciju kuždy rěd wuwjedujo."
dsb_fineweb_mono_2026,2026,"Rozłožone wótrězki reducěruju barłog, mjaztym až rědko wužywane rědy su jano jadno kliknjenje zdalone."
dsb_fineweb_mono_2026,2026,- Dialog
dsb_fineweb_mono_2026,2026,- A wěcej
dsb_fineweb_mono_2026,2026,Kak móžoš sobu cyniś
dsb_fineweb_mono_2026,2026,"""Něnt jo se zachopił we Łužycy ten cas jatšownych wustajeńcow a wikow."
